Relief_ID,Authority,split,image_path,view_index,suffix
BM 124535,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124535-4.jpg,4,.jpg
BM 124536,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124536-1.jpg,1,.jpg
BM 124536,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124536-2.jpg,2,.jpg
BM 124536,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124536-3.jpg,3,.jpg
BM 124536,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124536-4.jpg,4,.jpg
BM 124537,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124537-1.jpg,1,.jpg
BM 124537,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124537-2.jpg,2,.jpg
BM 124537,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124537-3.jpg,3,.jpg
BM 124537,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124537-4.jpg,4,.jpg
BM 124537,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124537-5.jpg,5,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-1.jpg,1,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-2.jpg,2,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-3.jpg,3,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-4.jpg,4,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-5.jpg,5,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-6.jpg,6,.jpg
BM 124538,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124538-7.jpg,7,.jpg
BM 124539,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124539-1.jpg,1,.jpg
BM 124539,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124539-2.jpg,2,.jpg
BM 124540,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124540-1.jpg,1,.jpg
BM 124540,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124540-2.jpg,2,.jpg
BM 124540,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124540-3.jpg,3,.jpg
BM 124540,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124540-4.jpg,4,.jpg
BM 124540,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124540-5.jpg,5,.jpg
BM 124540,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124540-6.jpg,6,.jpg
BM 124542,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124542-1.jpg,1,.jpg
BM 124542,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124542-2.jpg,2,.jpg
BM 124542,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124542-3.jpg,3,.jpg
BM 124544,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124544-1.jpg,1,.jpg
BM 124544,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124544-2.jpg,2,.jpg
BM 124544,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124544-3.jpg,3,.jpg
BM 124544,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124544-4.jpg,4,.jpg
BM 124544,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124544-5.jpg,5,.jpg
BM 124547,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124547-1.jpg,1,.jpg
BM 124547,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124547-2.jpg,2,.jpg
BM 124547,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124547-3.jpg,3,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-1.jpg,1,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-2.jpg,2,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-3.jpg,3,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-4.jpg,4,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-5.jpg,5,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-6.jpg,6,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-7.jpg,7,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-8.jpg,8,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-9.jpg,9,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-10.jpg,10,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-11.jpg,11,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-12.jpg,12,.jpg
BM 124548,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124548-13.jpg,13,.jpg
BM 124549,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124549-1.jpg,1,.jpg
BM 124549,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124549-2.jpg,2,.jpg
BM 124551,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124551-1.jpg,1,.jpg
BM 124551,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124551-2.jpg,2,.jpg
BM 124551,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124551-3.jpg,3,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-1.jpg,1,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-2.jpg,2,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-3.jpg,3,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-4.jpg,4,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-5.jpg,5,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-6.jpg,6,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-7.jpg,7,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-8.jpg,8,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-9.jpg,9,.jpg
BM 124552,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124552-10.jpg,10,.jpg
BM 124553,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124553-1.jpg,1,.jpg
BM 124553,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124553-2.jpg,2,.jpg
BM 124553,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124553-3.jpg,3,.jpg
BM 124553,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124553-4.jpg,4,.jpg
BM 124553,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124553-5.jpg,5,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-1.jpg,1,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-2.jpg,2,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-3.jpg,3,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-4.jpg,4,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-5.jpg,5,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-6.jpg,6,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-7.jpg,7,.jpg
BM 124554,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124554-8.jpg,8,.jpg
BM 124556,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124556-1.jpg,1,.jpg
BM 124556,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124556-2.jpg,2,.jpg
BM 124556,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124556-3.jpg,3,.jpg
BM 124556,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124556-4.jpg,4,.jpg
BM 124557,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124557-1.jpg,1,.jpg
BM 124557,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124557-2.jpg,2,.jpg
BM 124557,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124557-3.jpg,3,.jpg
BM 124560,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124560-1.jpg,1,.jpg
BM 124560,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124560-2.jpg,2,.jpg
BM 124561,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124561-1.jpg,1,.jpg
BM 124561,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124561-2.jpg,2,.jpg
BM 124561,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124561-3.jpg,3,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-1.jpg,1,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-2.jpg,2,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-3.jpg,3,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-4.jpg,4,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-5.jpg,5,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-6.jpg,6,.jpg
BM 124562,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124562-7.jpg,7,.jpg
BM 124563,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124563-1.jpg,1,.jpg
BM 124563,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124563-2.jpg,2,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-1.jpg,1,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-2.jpg,2,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-3.jpg,3,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-4.jpg,4,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-5.jpg,5,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-6.jpg,6,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-7.jpg,7,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-8.jpg,8,.jpg
BM 124564,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124564-9.jpg,9,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-1.jpg,1,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-2.jpg,2,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-3.jpg,3,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-4.jpg,4,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-5.jpg,5,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-6.jpg,6,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-7.jpg,7,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-8.jpg,8,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-9.jpg,9,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-10.jpg,10,.jpg
BM 124565,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124565-11.jpg,11,.jpg
BM 124566,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124566-1.jpg,1,.jpg
BM 124566,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124566-2.jpg,2,.jpg
BM 124566,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124566-3.jpg,3,.jpg
BM 124567,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124567-1.jpg,1,.jpg
BM 124567,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124567-2.jpg,2,.jpg
BM 124567,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124567-3.jpg,3,.jpg
BM 124567,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124567-4.jpg,4,.jpg
BM 124568,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124568-1.jpg,1,.jpg
BM 124568,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124568-2.jpg,2,.jpg
BM 124568,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124568-3.jpg,3,.jpg
BM 124569,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124569-1.jpg,1,.jpg
BM 124569,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124569-2.jpg,2,.jpg
BM 124569,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124569-3.jpg,3,.jpg
BM 124569,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124569-4.jpg,4,.jpg
BM 124575,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124575-1.jpg,1,.jpg
BM 124576,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124576-1.jpg,1,.jpg
BM 124576,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124576-2.jpg,2,.jpg
BM 124578,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124578-1.jpg,1,.jpg
BM 124578,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124578-2.jpg,2,.jpg
BM 124579,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124579-1.jpg,1,.jpg
BM 124579,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124579-2.jpg,2,.jpg
BM 124579,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124579-3.jpg,3,.jpg
BM 124579,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124579-4.jpg,4,.jpg
BM 124580,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124580-1.jpg,1,.jpg
BM 124580,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124580-2.jpg,2,.jpg
BM 124583,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124583-1.jpg,1,.jpg
BM 124583,Ashurnasirpal II,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124583-2.jpg,2,.jpg
BM 124584,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124584-1.jpg,1,.jpg
BM 124584,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124584-2.jpg,2,.jpg
BM 124584,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124584-3.jpg,3,.jpg
BM 124584,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124584-4.jpg,4,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-1.jpg,1,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-2.jpg,2,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-3.jpg,3,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-4.jpg,4,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-5.jpg,5,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-6.jpg,6,.jpg
BM 124585,Ashurnasirpal II,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124585-7.jpg,7,.jpg
BM 124586,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124586-1.jpg,1,.jpg
BM 124586,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124586-2.jpg,2,.jpg
BM 124586,Ashurnasirpal II,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124586-3.jpg,3,.jpg
BM 124773,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124773-1.jpg,1,.jpg
BM 124773,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124773-2.jpg,2,.jpg
BM 124788,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124788-1.jpg,1,.jpg
BM 124789,OTHER,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124789-1.jpg,1,.jpg
BM 124789,OTHER,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124789-2.jpg,2,.jpg
BM 124793,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124793-1.jpg,1,.jpg
BM 124793,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124793-2.jpg,2,.jpg
BM 124793,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124793-3.jpg,3,.jpg
BM 124793,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124793-4.jpg,4,.jpg
BM 124794,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124794-1.jpg,1,.jpg
BM 124794,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124794-2.jpg,2,.jpg
BM 124794,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124794-3.jpg,3,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-1.jpg,1,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-2.jpg,2,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-3.jpg,3,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-4.jpg,4,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-5.jpg,5,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-6.jpg,6,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-7.jpg,7,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-8.jpg,8,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-9.jpg,9,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-10.jpg,10,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-11.jpg,11,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-12.jpg,12,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-13.jpg,13,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-14.jpg,14,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-15.jpg,15,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-16.jpg,16,.jpg
