Relief_ID,Authority,split,image_path,view_index,suffix
BM 124554,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124554-4.jpg,4,.jpg
BM 124554,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124554-5.jpg,5,.jpg
BM 124554,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124554-6.jpg,6,.jpg
BM 124554,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124554-7.jpg,7,.jpg
BM 124554,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124554-8.jpg,8,.jpg
BM 124556,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124556-1.jpg,1,.jpg
BM 124556,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124556-2.jpg,2,.jpg
BM 124556,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124556-3.jpg,3,.jpg
BM 124556,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124556-4.jpg,4,.jpg
BM 124557,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124557-1.jpg,1,.jpg
BM 124557,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124557-2.jpg,2,.jpg
BM 124557,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124557-3.jpg,3,.jpg
BM 124560,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 124560-1.jpg,1,.jpg
BM 124560,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 124560-2.jpg,2,.jpg
BM 124561,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124561-1.jpg,1,.jpg
BM 124561,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124561-2.jpg,2,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-1.jpg,1,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-2.jpg,2,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-3.jpg,3,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-4.jpg,4,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-5.jpg,5,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-6.jpg,6,.jpg
BM 124562,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124562-7.jpg,7,.jpg
BM 124563,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 124563-1.jpg,1,.jpg
BM 124563,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 124563-2.jpg,2,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-1.jpg,1,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-2.jpg,2,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-3.jpg,3,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-4.jpg,4,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-5.jpg,5,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-6.jpg,6,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-7.jpg,7,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-8.jpg,8,.jpg
BM 124564,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124564-9.jpg,9,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-1.jpg,1,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-10.jpg,10,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-11.jpg,11,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-2.jpg,2,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-3.jpg,3,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-4.jpg,4,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-5.jpg,5,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-6.jpg,6,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-7.jpg,7,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-8.jpg,8,.jpg
BM 124565,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124565-9.jpg,9,.jpg
BM 124566,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124566-1.jpg,1,.jpg
BM 124566,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124566-2.jpg,2,.jpg
BM 124566,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124566-3.jpg,3,.jpg
BM 124567,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124567-1.jpg,1,.jpg
BM 124567,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124567-2.jpg,2,.jpg
BM 124567,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124567-3.jpg,3,.jpg
BM 124567,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124567-4.jpg,4,.jpg
BM 124568,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124568-1.jpg,1,.jpg
BM 124568,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124568-2.jpg,2,.jpg
BM 124568,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124568-3.jpg,3,.jpg
BM 124569,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124569-1.jpg,1,.jpg
BM 124569,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124569-2.jpg,2,.jpg
BM 124569,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124569-3.jpg,3,.jpg
BM 124569,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124569-4.jpg,4,.jpg
BM 124575,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124575-1.jpg,1,.jpg
BM 124576,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124576-1.jpg,1,.jpg
BM 124576,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124576-2.jpg,2,.jpg
BM 124578,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124578-1.jpg,1,.jpg
BM 124578,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124578-2.jpg,2,.jpg
BM 124579,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124579-1.jpg,1,.jpg
BM 124579,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124579-2.jpg,2,.jpg
BM 124579,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124579-3.jpg,3,.jpg
BM 124579,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124579-4.jpg,4,.jpg
BM 124580,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124580-1.jpg,1,.jpg
BM 124580,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124580-2.jpg,2,.jpg
BM 124583,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124583-1.jpg,1,.jpg
BM 124583,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 124583-2.jpg,2,.jpg
BM 124584,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124584-1.jpg,1,.jpg
BM 124584,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124584-2.jpg,2,.jpg
BM 124584,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124584-3.jpg,3,.jpg
BM 124584,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124584-4.jpg,4,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-1.jpg,1,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-2.jpg,2,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-3.jpg,3,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-4.jpg,4,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-5.jpg,5,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-6.jpg,6,.jpg
BM 124585,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124585-7.jpg,7,.jpg
BM 124586,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124586-1.jpg,1,.jpg
BM 124586,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124586-2.jpg,2,.jpg
BM 124586,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 124586-3.jpg,3,.jpg
BM 124773,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124773-1.jpg,1,.jpg
BM 124773,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124773-2.jpg,2,.jpg
BM 124788,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124788-1.jpg,1,.jpg
BM 124793,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124793-1.jpg,1,.jpg
BM 124793,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124793-2.jpg,2,.jpg
BM 124793,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124793-3.jpg,3,.jpg
BM 124793,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124793-4.jpg,4,.jpg
BM 124794,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124794-1.jpg,1,.jpg
BM 124794,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124794-2.jpg,2,.jpg
BM 124794,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124794-3.jpg,3,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-1.jpg,1,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-10.jpg,10,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-11.jpg,11,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-12.jpg,12,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-13.jpg,13,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-14.jpg,14,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-15.jpg,15,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-16.jpg,16,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-17.jpg,17,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-18.jpg,18,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-19.jpg,19,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-2.jpg,2,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-20.jpg,20,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-21.jpg,21,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-22.jpg,22,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-23.jpg,23,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-24.jpg,24,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-25.jpg,25,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-26.jpg,26,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-27.jpg,27,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-28.jpg,28,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-29.jpg,29,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-3.jpg,3,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-30.jpg,30,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-31.jpg,31,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-32.jpg,32,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-33.jpg,33,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-34.jpg,34,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-35.jpg,35,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-36.jpg,36,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-37.jpg,37,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-38.jpg,38,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-39.jpg,39,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-4.jpg,4,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-40.jpg,40,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-41.jpg,41,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-42.jpg,42,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-43.jpg,43,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-44.jpg,44,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-45.jpg,45,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-46.jpg,46,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-47.jpg,47,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-48.jpg,48,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-49.jpg,49,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-5.jpg,5,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-50.jpg,50,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-51.jpg,51,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-52.jpg,52,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-6.jpg,6,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-7.jpg,7,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-8.jpg,8,.jpg
BM 124801,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124801-9.jpg,9,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-1.jpg,1,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-10.jpg,10,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-11.jpg,11,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-12.jpg,12,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-13.jpg,13,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-14.jpg,14,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-15.jpg,15,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-16.jpg,16,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-17.jpg,17,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-18.jpg,18,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-19.jpg,19,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-2.jpg,2,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-20.jpg,20,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-21.jpg,21,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-22.jpg,22,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-23.jpg,23,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-24.jpg,24,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-3.jpg,3,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-4.jpg,4,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-5.jpg,5,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-6.jpg,6,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-7.jpg,7,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-8.jpg,8,.jpg
BM 124802,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124802-9.jpg,9,.jpg
BM 124825,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124825-1.jpg,1,.jpg
BM 124825,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124825-2.jpg,2,.jpg
BM 124825,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124825-3.jpg,3,.jpg
BM 124853,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124853-1.jpg,1,.jpg
BM 124857,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124857-1.jpg,1,.jpg
BM 124857,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124857-2.jpg,2,.jpg
BM 124860,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124860-1.jpg,1,.jpg
BM 124860,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124860-2.jpg,2,.jpg
BM 124860,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124860-3.jpg,3,.jpg
BM 124860,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124860-4.jpg,4,.jpg
BM 124863,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124863-1.jpg,1,.jpg
BM 124863,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124863-2.jpg,2,.jpg
BM 124864,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124864-1.jpg,1,.jpg
BM 124864,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124864-2.jpg,2,.jpg
BM 124864,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124864-3.jpg,3,.jpg
BM 124864,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124864-4.jpg,4,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-1.jpg,1,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-2.jpg,2,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-3.jpg,3,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-4.jpg,4,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-5.jpg,5,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-6.jpg,6,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-7.jpg,7,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-8.jpg,8,.jpg
BM 124866,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124866-9.jpg,9,.jpg
BM 124867,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124867-1.jpg,1,.jpg
BM 124867,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124867-2.jpg,2,.jpg
BM 124868,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124868-1.jpg,1,.jpg
BM 124868,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124868-2.jpg,2,.jpg
BM 124868,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124868-3.jpg,3,.jpg
BM 124868,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124868-4.jpg,4,.jpg
BM 124869,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124869-1.jpg,1,.jpg
BM 124871,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124871-1.jpg,1,.jpg
BM 124871,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124871-2.jpg,2,.jpg
BM 124871,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124871-3.jpg,3,.jpg
BM 124871,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124871-4.jpg,4,.jpg
BM 124871,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124871-5.jpg,5,.jpg
BM 124872,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124872-1.jpg,1,.jpg
BM 124873,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124873-1.jpg,1,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-1.jpg,1,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-10.jpg,10,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-11.jpg,11,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-12.jpg,12,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-13.jpg,13,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-14.jpg,14,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-15.jpg,15,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-2.jpg,2,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-3.jpg,3,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-4.jpg,4,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-5.jpg,5,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-6.jpg,6,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-7.jpg,7,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-8.jpg,8,.jpg
BM 124874,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124874-9.jpg,9,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-1.jpg,1,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-2.jpg,2,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-3.jpg,3,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-4.jpg,4,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-5.jpg,5,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-6.jpg,6,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-7.jpg,7,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-8.jpg,8,.jpg
BM 124875,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124875-9.jpg,9,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-1.jpg,1,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-10.jpg,10,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-11.jpg,11,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-13.jpg,13,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-14.jpg,14,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-15.jpg,15,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-16.jpg,16,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-17.jpg,17,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-18.jpg,18,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-19.jpg,19,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-2.jpg,2,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-3.jpg,3,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-4.jpg,4,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-5.jpg,5,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-6.jpg,6,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-8.jpg,8,.jpg
BM 124876,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124876-9.jpg,9,.jpg
BM 124877,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124877-1.jpg,1,.jpg
BM 124877,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124877-2.jpg,2,.jpg
BM 124877,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124877-3.jpg,3,.jpg
BM 124877,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124877-4.jpg,4,.jpg
BM 124877,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124877-5.jpg,5,.jpg
BM 124878,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124878-1.jpg,1,.jpg
BM 124879,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124879-1.jpg,1,.jpg
BM 124884,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124884-1.jpg,1,.jpg
